"Sample","Chr_Arm","SV_Type","SV_Count","SV_Size_Sum","SV_Rate","SV_Proportion"
"6605D","chr17q","DEL",1,19.341347,0.017068569461687,0.330129124752092
"6605D","chr17q","DUP",1,0.219666,0.017068569461687,0.00374938437937094
"6605D","chr17q","INS",1,0.000339,0.017068569461687,5.7862450475119e-06
"6605D","chr18q","BND",2,0.01289,0.0322097945024774,0.000207592125568467
"6605D","chr18q","DUP",1,0.002713,0.0161048972512387,4.36925862426105e-05
"6605D","chr18q","INS",2,0.005422,0.0322097945024774,8.73207528962161e-05
"6605D","chr19p","DEL",3,0.001792,0.10794114746405,6.44768454185262e-05
"6605D","chr19p","INS",1,0.001871,0.0359803824880168,6.73192956350795e-05
"6605D","chr19q","BND",2,0.075542,0.0589719288016571,0.00222742872276739
"6605D","chr19q","DUP",3,0.105998,0.0884578932024856,0.00312545325455902
"6605D","chr2p","BND",4,0.05094,0.0427792465853846,0.000544793705264873
"6605D","chr2p","DEL",3,0.046922,0.0320844349390385,0.000501821952069854
"6605D","chr2p","INS",1,0.002618,0.0106948116463462,2.79990168901342e-05
"6605D","chr2q","BND",4,0.013416,0.0268108250770682,8.99235073084868e-05
"6605D","chr2q","DEL",11,0.042913,0.0737297689619376,0.000287633234133057
"6605D","chr2q","INS",3,0.006459,0.0201081188078012,4.32927797931959e-05
"6605D","chr20p","BND",2,0.330974,0.0713960530762542,0.0118151186354301
"6605D","chr20p","DEL",2,0.079156,0.0713960530762542,0.00282571298865199
"6605D","chr20p","INV",1,0.000618,0.0356980265381271,2.20613804005626e-05
"6605D","chr20q","BND",4,21.144308,0.104718889732632,0.553552114481203
"6605D","chr20q","DEL",2,0.003143,0.0523594448663161,8.22828676074158e-05
"6605D","chr20q","DUP",1,0.255023,0.0261797224331581,0.00667643135407127
"6605D","chr20q","INS",2,0.004363,0.0523594448663161,0.000114222128975869
"6605D","chr21q","BND",6,0.166562,0.176698461689697,0.00490520819599323
"6605D","chr21q","DEL",1,0.001965,0.0294497436149496,5.78687462033759e-05
"6605D","chr21q","INS",1,0.000131,0.0294497436149496,3.85791641355839e-06
"6605D","chr22q","BND",4,0.047946,0.10788852870903,0.00129320584937078
"6605D","chr22q","DEL",1,0.000539,0.0269721321772574,1.45379792435417e-05
"6605D","chr22q","DUP",1,0.006972,0.0269721321772574,0.000188049705539839
"6605D","chr22q","INS",1,0.003116,0.0269721321772574,8.4045163864334e-05
"6605D","chr3p","BND",4,0.004248,0.0425185822680462,4.51547343686651e-05
"6605D","chr3p","DEL",7,0.044846,0.0744075189690808,0.0004766970850982
"6605D","chr3p","DUP",1,0.003345,0.0106296455670115,3.55561644216536e-05
"6605D","chr3q","BND",4,0.048394,0.0373728968799368,0.000452155992901915
"6605D","chr3q","DEL",7,0.045514,0.0654025695398894,0.000425247507148361
"6605D","chr3q","DUP",1,0.004755,0.0093432242199842,4.44270311660249e-05
"6605D","chr3q","INS",2,0.002496,0.0186864484399684,2.33206876530806e-05
"6605D","chr4p","BND",2,0.004034,0.0381297553286047,7.69077164977957e-05
"6605D","chr4p","DEL",1,7.3e-05,0.0190648776643024,1.39173606949407e-06
"6605D","chr4p","DUP",1,0.023845,0.0190648776643024,0.00045460200790529
"6605D","chr4p","INS",3,0.003269,0.0571946329929071,6.23230850846044e-05
"6605D","chr4q","BND",2,0.000536,0.0141720874487806,3.79811943627319e-06
"6605D","chr4q","DEL",8,0.063562,0.0566883497951223,0.000450403111209695
"6605D","chr4q","DUP",1,0.004488,0.00708604372439029,3.18021642350636e-05
"6605D","chr4q","INS",4,0.013927,0.0283441748975611,9.86873309495835e-05
"6605D","chr5p","BND",9,71.497362,0.186266454287035,1.47972890117962
"6605D","chr5p","DEL",4,0.083379,0.0827850907942379,0.00172563452133319
"6605D","chr5q","BND",7,71.048138,0.0523452308559283,0.531290169356264
"6605D","chr5q","DEL",3,0.027193,0.0224336703668264,0.000203346266095037
"6605D","chr5q","INS",4,0.003182,0.0299115604891019,2.37946463690805e-05
"6605D","chr6p","BND",4,0.021396,0.0670324987630828,0.00035855683588373
"6605D","chr6p","DEL",2,0.013434,0.0335162493815414,0.000225128647095814
"6605D","chr6p","DUP",1,0.004054,0.0167581246907707,6.79374374963844e-05
"6605D","chr6p","INS",4,0.000815,0.0670324987630828,1.36578716229781e-05
"6605D","chr6p","INV",1,0.000765,0.0167581246907707,1.28199653884396e-05
"6605D","chr6q","DEL",14,0.344086,0.124495260643278,0.00305979116097877
"6605D","chr6q","INS",3,0.00474,0.0266775558521309,4.21505382463669e-05
"6605D","chr7p","BND",2,0.0017,0.0322245743476115,2.73908881954698e-05
"6605D","chr7p","DEL",2,0.000542,0.0322245743476115,8.73285964820271e-06
"6605D","chr7p","DUP",1,0.00025,0.0161122871738057,4.02807179345143e-06
"6605D","chr7p","INV",1,0.001094,0.0161122871738057,1.76268421681435e-05
"6605D","chr7q","BND",2,0.000302,0.0203039515763749,3.06589668803262e-06
"6605D","chr7q","DEL",4,0.026094,0.0406079031527499,0.000264905656216964
"6605D","chr7q","DUP",1,0.096571,0.0101519757881875,0.000980386453841052
"6605D","chr7q","INS",2,0.002239,0.0203039515763749,2.27302737897517e-05
"6605D","chr8p","DEL",3,0.329184,0.0662683848380056,0.00727149733150468
"6605D","chr8q","BND",16,105.97536,0.158433292776061,1.04937657737053
"6605D","chr8q","DEL",5,0.23409,0.049510403992519,0.00231797809412175
"6605D","chr8q","DUP",2,0.518712,0.0198041615970076,0.0051363281351535
"6605D","chr8q","INS",1,0.001819,0.0099020807985038,1.80118849724784e-05
"6605D","chr8q","INV",1,0.000887,0.0099020807985038,8.78314566827287e-06
"6605D","chr9p","BND",2,0.00592,0.0432271814245885,0.000127952457016782
"6605D","chr9p","DEL",1,0.01489,0.0216135907122943,0.000321826365706061
"6605D","chr9p","DUP",1,0.009489,0.0216135907122943,0.00020509136226896
"6605D","chr9q","BND",4,0.019938,0.0383325119634332,0.000191068405881733
"6605D","chr9q","DUP",2,0.721572,0.0191662559817166,0.00691491683061961
"6605D","chr9q","INS",2,0.00414,0.0191662559817166,3.96741498821534e-05
